"aphiaID";"kingdom";"phylum";"class";"order";"family";"genus"
205958;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Porcellanidae";"Pachycheles"
1490348;"Animalia";"Arthropoda";"Hexapoda";"Hymenoptera";"Formicidae";"Brachymyrmex"
327249;"Animalia";"Annelida";"Polychaeta";"Spionida";"Spionidae";"Boccardia"
368755;"Plantae";"Rhodophyta";"Florideophyceae";"Hapalidiales";"Hapalidiaceae";NA
120569;"Protozoa";"Amoebozoa";"Discosea";"Dactylopodida";"Vexilliferidae";"Pseudoparamoeba"
600490;"Animalia";"Mollusca";"Bivalvia";"Mytilida";"Mytilidae";"Perumytilus"
172534;"Animalia";"Echinodermata";"Asteroidea";"Forcipulatida";"Asteriidae";"Anasterias"
17793;"Chromista";"Ochrophyta";"Xanthophyceae";NA;NA;NA
278725;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Acanthistius"
149150;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Nitzschia"
415097;"Plantae";"Rhodophyta";"Stylonematophyceae";"Stylonematales";"Stylonemataceae";"Bangiopsis"
293019;"Animalia";"Chordata";"Aves";"Sphenisciformes";"Spheniscidae";"Spheniscus"
155381;"Animalia";"Annelida";"Polychaeta";NA;"Sabellariidae";"Idanthyrsus"
1356524;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Scytosiphonaceae";"Scytosiphon"
143955;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Chordariaceae";"Cladosiphon"
225980;"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Lophonetta"
125723;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Clupeidae";"Sprattus"
343939;"Animalia";"Chordata";"Aves";"Pelecaniformes";"Phalacrocoracidae";"Phalacrocorax"
172774;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Odontasteridae";"Odontaster"
282218;"Animalia";"Chordata";"Teleostei";"Perciformes";"Percophidae";"Percophis"
221055;"Animalia";"Arthropoda";"Malacostraca";"Euphausiacea";"Euphausiidae";"Euphausia"
467511;"Animalia";"Bryozoa";"Gymnolaemata";"Cheilostomatida";"Hippothoidae";"Neothoa"
149138;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Fragilariales";"Fragilariaceae";"Asterionellopsis"
866526;"Animalia";"Echinodermata";"Holothuroidea";"Dendrochirotida";"Cucumariidae";"Pentactella"
333727;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Nereididae";"Laeonereis"
1110841;"Plantae";"Tracheophyta";"Magnoliopsida";"Asterales";"Compositae";"Pericallis"
345483;"Chromista";"Ochrophyta";"Mediophyceae";NA;NA;NA
123156;"Animalia";"Echinodermata";"Echinoidea";"Arbacioida";"Arbaciidae";NA
225803;"Animalia";"Echinodermata";"Holothuroidea";"Molpadida";"Caudinidae";"Paracaudina"
109603;"Chromista";"Myzozoa";"Dinophyceae";"Dinophysales";"Dinophysaceae";"Dinophysis"
392883;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Munididae";"Grimothea"
441987;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Inachoididae";"Leurocyclus"
21001;"Protozoa";"Euglenozoa";"Euglenophyceae";"Euglenales";"Euglenaceae";NA
148963;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Triceratiales";"Triceratiaceae";"Odontella"
144296;"Plantae";"Chlorophyta";"Ulvophyceae";"Ulvales";"Ulvaceae";"Ulva"
413610;"Animalia";"Mollusca";"Bivalvia";"Adapedonta";"Pharidae";"Ensis"
268237;"Animalia";"Chordata";"Teleostei";"Perciformes";"Agonidae";"Agonopsis"
128539;"Animalia";"Cnidaria";"Octocorallia";"Scleralcyonacea";"Virgulariidae";"Virgularia"
233765;"Chromista";"Ochrophyta";"Olisthodiscophyceae";"Olisthodiscales";"Olisthodiscaceae";"Olisthodiscus"
502074;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Ectocarpaceae";"Ectocarpus"
103202;"Animalia";"Arthropoda";"Malacostraca";"Amphipoda";"Talitridae";"Orchestia"
990418;"Animalia";"Chordata";"Aves";"Phoenicopteriformes";"Phoenicopteridae";"Phoenicopterus"
531987;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Buccinanopsidae";"Buccinanops"
109500;"Chromista";"Myzozoa";"Dinophyceae";"Noctilucales";"Noctilucaceae";"Noctiluca"
341422;"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Enteroctopodidae";"Enteroctopus"
144100;"Chromista";"Ochrophyta";"Phaeophyceae";"Ectocarpales";"Acinetosporaceae";"Feldmannia"
342384;"Animalia";"Mollusca";"Cephalopoda";"Octopoda";"Octopodidae";"Robsonella"
534374;"Animalia";"Mollusca";"Gastropoda";"Pleurobranchida";"Pleurobranchidae";"Berthella"
105820;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Triakidae";"Galeorhinus"
274849;"Animalia";"Chordata";"Teleostei";"Perciformes";"Sebastidae";"Sebastes"
1484484;"Animalia";"Chordata";"Aves";"Passeriformes";"Mimidae";"Mimus"
143825;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Callithamniaceae";"Aglaothamnion"
128488;"Animalia";"Cnidaria";"Octocorallia";"Scleralcyonacea";"Virgulariidae";NA
507438;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Ameghinomya"
126034;"Animalia";"Chordata";"Teleostei";"Mulliformes";"Mullidae";"Mullus"
149042;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Melosirales";"Melosiraceae";"Melosira"
278357;"Animalia";"Chordata";"Teleostei";"Perciformes";"Congiopodidae";"Congiopodus"
377568;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Solenoceridae";"Pleoticus"
275818;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Paralichthys"
332705;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Pectinariidae";"Cistenides"
151020;"Animalia";"Arthropoda";"Hexapoda";"Diptera";"Limoniidae";"Symplecta"
159569;"Animalia";"Chordata";"Teleostei";"Perciformes";"Triglidae";"Prionotus"
159068;"Animalia";"Chordata";"Aves";"Procellariiformes";"Diomedeidae";"Thalassarche"
134526;"Plantae";"Chlorophyta";"Chlorodendrophyceae";"Chlorodendrales";"Chlorodendraceae";"Tetraselmis"
225878;"Animalia";"Chordata";"Aves";"Anseriformes";"Anatidae";"Tachyeres"
564521;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Strombidae";"Doxander"
506718;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Nanostrea"
370098;"Plantae";"Prasinodermatophyta";"Prasinodermatophyceae";"Prasinodermatales";"Prasinodermataceae";"Prasinoderma"
149003;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Bacillariales";"Bacillariaceae";"Cylindrotheca"
531446;"Chromista";"Ochrophyta";"Dictyochophyceae";"Florenciellales";"Florenciellales incertae sedis";"Pseudochattonella"
220901;"Animalia";"Arthropoda";"Copepoda";"Calanoida";"Centropagidae";"Centropages"
413424;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Turbinidae";"Turbo"
718867;"Animalia";"Mollusca";"Gastropoda";"Trochida";"Trochidae";"Monilea"
134530;"Plantae";"Chlorophyta";"Mamiellophyceae";"Dolichomastigales";"Dolichomastigaceae";"Dolichomastix"
123501;"Animalia";"Echinodermata";"Holothuroidea";"Dendrochirotida";"Phyllophoridae";"Phyllophorus"
507479;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Antigona"
208842;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Thalamita"
370907;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Oreasteridae";"Protoreaster"
195974;"Animalia";"Annelida";"Polychaeta";"Phyllodocida";"Syllidae";"Prosphaerosyllis"
494475;"Animalia";"Mollusca";"Gastropoda";NA;"Plakobranchidae";"Elysia"
210909;"Animalia";"Echinodermata";"Holothuroidea";"Synallactida";"Stichopodidae";"Stichopus"
142037;"Animalia";"Xenacoelomorpha";NA;"Acoela";"Hofsteniidae";NA
280118;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Chaetodontoplus"
275755;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
233759;"Chromista";"Ochrophyta";"Raphidophyceae";"Chattonellales";"Vacuolariaceae";"Fibrocapsa"
117328;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Bougainvilliidae";"Bougainvillia"
218267;"Animalia";"Chordata";"Teleostei";"Perciformes";"Serranidae";"Plectropomus"
218758;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chelmon"
244714;"Animalia";"Mollusca";"Bivalvia";"Ostreida";"Ostreidae";"Dendostrea"
851589;"Animalia";"Bryozoa";"Gymnolaemata";"Ctenostomatida";"Vesiculariidae";"Amathia"
129523;"Animalia";"Annelida";"Polychaeta";"Sabellida";"Sabellidae";"Bispira"
273663;"Animalia";"Chordata";"Teleostei";"Mulliformes";"Mullidae";"Upeneus"
135298;"Animalia";"Cnidaria";"Scyphozoa";"Rhizostomeae";"Mastigiidae";"Phyllorhiza"
279585;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Terapontidae";"Amniataba"
278022;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Omobranchus"
282666;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Nemipteridae";"Scaevius"
281783;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Plesiopidae";"Notograptus"
1568878;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Goniodorididae";"Murphydoris"
396736;"Animalia";"Bryozoa";"Gymnolaemata";"Cheilostomatida";"Watersiporidae";"Watersipora"
277236;"Animalia";"Chordata";"Teleostei";"Perciformes";"Tetrarogidae";"Paracentropogon"
233610;"Chromista";"Myzozoa";"Dinophyceae";"Peridiniales";"Heterocapsaceae";"Heterocapsa"
558103;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Macrophthalmidae";"Venitus"
415128;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Calyptraeidae";"Bostrycapulus"
282705;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Scobinichthys"
273942;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sillaginidae";"Sillago"
712551;"Animalia";"Chordata";"Teleostei";"Perciformes";"Platycephalidae";"Platycephalus"
279035;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";"Syngnathidae";"Festucalex"
1539735;"Animalia";"Cnidaria";"Scyphozoa";"Semaeostomeae";"Ulmaridae";"Aurelia"
381510;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Fragum"
278273;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Torquigener"
1042866;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Dasyatidae";"Maculabatis"
148;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Muricidae";NA
1061754;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Portunidae";"Portunus"
723629;"Animalia";"Mollusca";"Gastropoda";"Nudibranchia";"Goniodorididae";"Murphydoris"
507406;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Callista"
1489053;"Animalia";"Arthropoda";"Hexapoda";"Hemiptera";"Aleyrodidae";NA
280464;"Animalia";"Chordata";"Teleostei";"Perciformes";"Platycephalidae";"Cymbacephalus"
591282;"Animalia";"Mollusca";"Gastropoda";NA;"Amphibolidae";"Salinator"
513594;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";"Temnopleuridae";"Temnopleurus"
277427;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Hemigaleidae";"Hemipristis"
1652923;"Chromista";"Ochrophyta";"Phaeophyceae";"Discosporangiales";"Discosporangiaceae";NA
273818;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Scombridae";"Scomberomorus"
138525;"Animalia";"Mollusca";"Gastropoda";NA;"Limapontiidae";"Stiliger"
1376217;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Neopomacentrus"
268706;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Chaetodontoplus"
281179;"Animalia";"Chordata";"Teleostei";"Perciformes";"Platycephalidae";"Inegocia"
151438;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pseudochromidae";NA
217339;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Carcharhinidae";"Carcharhinus"
149630;"Chromista";"Heterokontophyta";"Bacillariophyceae";"Melosirales";"Stephanopyxidaceae";"Stephanopyxis"
507341;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Solecurtidae";"Azorinus"
313196;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Pteragogus"
281348;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Soleidae";"Liachirus"
206462;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Neopomacentrus"
204382;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Choerodon"
345698;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Vasticardium"
278828;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Pomacanthidae";"Centropyge"
154168;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";NA
278776;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Acentrogobius"
274000;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Terapontidae";"Pelates"
278037;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Istigobius"
277278;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Choerodon"
293615;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Hemiramphidae";"Hyporhamphus"
277265;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Choerodon"
277266;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Choerodon"
206421;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Oreasteridae";"Protoreaster"
123088;"Animalia";"Echinodermata";"Asteroidea";"Paxillosida";NA;NA
274001;"Animalia";"Chordata";"Teleostei";"Centrarchiformes";"Terapontidae";"Pelates"
275986;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Belonidae";"Strongylura"
150816;"Animalia";"Arthropoda";"Hexapoda";"Coleoptera";"Coccinellidae";"Coccinella"
134545;"Plantae";"Chlorophyta";"Pyramimonadophyceae";"Pyramimonadales";"Pyramimonadaceae";"Cymbomonas"
135256;"Animalia";"Cnidaria";"Scyphozoa";"Rhizostomeae";"Mastigiidae";"Phyllorhiza"
712728;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Acanthopagrus"
204859;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Fragum"
125932;"Animalia";"Chordata";"Teleostei";"Callionymiformes";"Callionymidae";"Synchiropus"
1059133;"Animalia";"Mollusca";"Bivalvia";"Cardiida";"Cardiidae";"Fragum"
280055;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Centrogenyidae";"Centrogenys"
278278;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Torquigener"
507516;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Circe"
205745;"Animalia";"Chordata";"Teleostei";"Clupeiformes";"Dorosomatidae";"Nematalosa"
277078;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Pseudorhombus"
272108;"Animalia";"Chordata";"Teleostei";"Aulopiformes";"Synodontidae";"Saurida"
218163;"Animalia";"Chordata";"Teleostei";"Dactylopteriformes";"Pegasidae";"Pegasus"
281745;"Animalia";"Chordata";"Teleostei";"Siluriformes";"Ariidae";"Netuma"
275211;"Animalia";"Chordata";"Teleostei";"Syngnathiformes";"Syngnathidae";"Hippocampus"
218984;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Halichoeres"
273820;"Animalia";"Chordata";"Teleostei";"Scombriformes";"Scombridae";"Scomberomorus"
276998;"Animalia";"Chordata";"Teleostei";"Perciformes";"Pinguipedidae";"Parapercis"
279601;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Monacanthidae";"Anacanthus"
270028;"Animalia";"Chordata";"Teleostei";"Siluriformes";"Ariidae";"Netuma"
219954;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Lagocephalus"
219332;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Petroscirtes"
269344;"Animalia";"Chordata";"Elasmobranchii";"Carcharhiniformes";"Hemigaleidae";"Hemigaleus"
280569;"Animalia";"Chordata";"Teleostei";"Gobiesociformes";"Gobiesocidae";"Discotrema"
367435;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Diogenidae";"Calcinus"
206156;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chelmon"
217429;"Animalia";"Chordata";"Elasmobranchii";"Myliobatiformes";"Rhinopteridae";"Rhinoptera"
282745;"Animalia";"Chordata";"Teleostei";"Carangiformes";"Carangidae";"Selaroides"
277080;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Paralichthyidae";"Pseudorhombus"
269154;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Favonigobius"
1460004;"Animalia";"Chordata";"Mammalia";"Carnivora";"Felidae";NA
450172;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Inachidae";"Macropus"
991299;"Animalia";"Chordata";"Teleostei";"Siluriformes";"Plotosidae";"Porochilus"
244891;"Animalia";"Echinodermata";"Ophiuroidea";"Amphilepidida";"Amphiuridae";"Amphiura"
277267;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Choerodon"
206656;"Animalia";"Mollusca";"Bivalvia";"Venerida";"Veneridae";"Placamen"
535315;"Animalia";"Arthropoda";"Thecostraca";"Balanomorpha";"Balanidae";"Pectinoacasta"
138063;"Animalia";"Mollusca";"Gastropoda";NA;"Hermaeidae";"Hermaea"
268921;"Animalia";"Chordata";"Teleostei";"Perciformes";"Platycephalidae";"Cymbacephalus"
212603;"Animalia";"Chordata";"Aves";"Charadriiformes";"Scolopacidae";"Actitis"
219681;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Zebrasoma"
219415;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Coryogalops"
205674;"Animalia";"Chordata";"Teleostei";"Pleuronectiformes";"Soleidae";"Pardachirus"
219945;"Animalia";"Chordata";"Teleostei";"Tetraodontiformes";"Tetraodontidae";"Canthigaster"
273583;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Labridae";"Thalassoma"
219122;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Scaridae";"Scarus"
212973;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Pomacentrus"
219649;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
1007349;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Gobiodon"
510518;"Animalia";"Echinodermata";"Echinoidea";"Camarodonta";NA;NA
273330;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon"
203861;"Animalia";"Echinodermata";"Asteroidea";"Valvatida";"Asteropseidae";"Asteropsis"
123260;"Animalia";"Echinodermata";"Asteroidea";"Paxillosida";"Luidiidae";"Luidia"
319876;"Animalia";"Chordata";"Teleostei";"Kurtiformes";"Apogonidae";"Ostorhinchus"
206858;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Tripterygiidae";"Helcogramma"
219629;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
273333;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Chaetodontidae";"Chaetodon"
219300;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Istiblennius"
1313727;"Animalia";"Mollusca";"Gastropoda";"Cephalaspidea";"Haminoeidae";"Phanerophthalmus"
445553;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Littorinidae";"Peasiella"
733186;"Animalia";"Arthropoda";"Thecostraca";"Balanomorpha";"Chthamalidae";"Chthamalus"
1373594;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Chondrophycus"
881757;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Luniella"
117240;"Animalia";"Cnidaria";"Hydrozoa";"Anthoathecata";"Sphaerocorynidae";"Sphaerocoryne"
271838;"Animalia";"Chordata";"Teleostei";"Anguilliformes";"Muraenidae";"Gymnothorax"
170611;"Animalia";"Porifera";"Demospongiae";"Clionaida";"Placospongiidae";"Placospongia"
219504;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Istigobius"
138489;"Animalia";"Mollusca";"Gastropoda";"Siphonariida";"Siphonariidae";"Siphonaria"
1645;"Animalia";"Annelida";NA;"Sipuncula";"Phascolosomatidae";NA
1623159;"Animalia";"Chordata";"Teleostei";"Mugiliformes";"Mugilidae";"Chelon"
279177;"Animalia";"Chordata";"Teleostei";"Gobiiformes";"Gobiidae";"Palutrus"
494169;"Chromista";"Ochrophyta";"Phaeophyceae";"Ralfsiales";"Neoralfsiaceae";"Neoralfsia"
209087;"Animalia";"Arthropoda";"Malacostraca";"Decapoda";"Xanthidae";"Leptodius"
882229;"Animalia";"Arthropoda";"Thecostraca";"Balanomorpha";"Tetraclitidae";"Tetraclita"
239313;"Plantae";"Rhodophyta";"Florideophyceae";"Corallinales";"Lithophyllaceae";"Lithophyllum"
209222;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Nemipteridae";"Scolopsis"
212849;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Dascyllus"
1373734;"Plantae";"Rhodophyta";"Florideophyceae";"Gelidiales";"Pterocladiaceae";"Pterocladiella"
373851;"Plantae";"Rhodophyta";"Florideophyceae";"Ceramiales";"Rhodomelaceae";"Chondrophycus"
117080;"Animalia";"Cnidaria";"Hydrozoa";"Leptothecata";"Eirenidae";"Eirene"
215561;"Animalia";"Mollusca";"Gastropoda";"Neogastropoda";"Conidae";"Conus"
219318;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Omobranchus"
129250;"Animalia";"Annelida";"Polychaeta";"Terebellida";"Cirratulidae";"Timarete"
216875;"Animalia";"Mollusca";"Gastropoda";"Littorinimorpha";"Cypraeidae";"Monetaria"
148806;"Animalia";"Chordata";"Elasmobranchii";"Orectolobiformes";"Orectolobidae";NA
342633;"Animalia";"Chordata";NA;"Sauria";"Iguanidae";NA
272196;"Animalia";"Chordata";"Teleostei";"Beloniformes";"Hemiramphidae";"Hyporhamphus"
269206;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Clinidae";"Gibbonsia"
217741;"Animalia";"Chordata";"Teleostei";"Gadiformes";"Bregmacerotidae";"Bregmaceros"
234700;"Animalia";"Chordata";"Teleostei";"Perciformes";"Nototheniidae";"Dissostichus"
219637;"Animalia";"Chordata";"Teleostei";"Acanthuriformes";"Acanthuridae";"Acanthurus"
218780;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Chrysiptera"
204781;"Animalia";"Chordata";"Teleostei";"Blenniiformes";"Blenniidae";"Ecsenius"
204523;"Animalia";"Cnidaria";"Octocorallia";"Malacalcyonacea";"Nephtheidae";"Litophyton"
212870;"Animalia";"Chordata";"Teleostei";"Ovalentaria incertae sedis";"Pomacentridae";"Abudefduf"
218589;"Animalia";"Chordata";"Teleostei";"Eupercaria incertae sedis";"Sparidae";"Acanthopagrus"
